occurrenceID	rightsHolder	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordedBy	Source	Date	yearMeasurement	Sex	lifeStage	Department	Municipality	ParamoComplex	Locality	Elevation	decimalLatitude	decimalLongitude	Order	Family	Species	Weight	totalCulmen	exposedCulmen	billDepth	billWidth	gape	wingArea	wingLength	distPrimarySecondary	tailLength	tailShape	Tarsus	Hallux	halluxClaw	Wingspan	Weight_Dunning2008
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1159	UDENAR	Human observation	IAvH	IAvH	IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1159	"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez "	Field	30-Apr-15	2015	Undetermined	Not registered	Narino	Gualmatan	Complejo de Paramos Chiles-Cumbal (CHC)	"Narino: Gualmatan: Cuatis , Vda. Los Cedros"	3171	0.945556	-77.582333	Passeriformes	Parulidae	Myiothlypis nigrocristata	13	12.5	9.1	3.4	4.4	9.4	265.89	56	10	60	NA	25	11.8	NA	NA	NA
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1326	UDENAR	Human observation	IAvH	IAvH	IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1326	"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez "	Field	14-Mar-15	2015	Undetermined	Not registered	Narino	Pasto	Complejo de Paramos La Cocha-Patascoy (LCP)	"Narino: Pasto: Santa Barbara, Vda. Los Alisales"	3140	0.969972	-77.288472	Passeriformes	Parulidae	Myiothlypis nigrocristata	13	15	10.6	3.6	4.2	9.2	237.46	63	24	58	9	23.4	16.2	NA	NA	NA
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1309	UDENAR	Human observation	IAvH	IAvH	IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1309	"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez "	Field	13-Mar-15	2015	Undetermined	Not registered	Narino	Pasto	Complejo de Paramos La Cocha-Patascoy (LCP)	"Narino: Pasto: Santa Barbara, Vda. Los Alisales"	3140	0.969972	-77.288472	Passeriformes	Parulidae	Myiothlypis nigrocristata	15	14.8	11.2	3.7	5	8.5	262.89	64	22	65	17	24.3	14.5	NA	NA	NA
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN0100:1939	UDENAR	Preserved specimen	IAvH	IAvH	Temp-ABW574	"Aquiles Gutierrez, Carlos Ordonez, Nixon Guerrero, Daniel Pantoja"	Field	23-Mar-15	2015	Undetermined	Adult	Cauca	Bolivar	Complejo de Paramos Dona Juana-Chimayoy (DJP)	"Cauca: Bolivar: San Juan, Vda. Belen, Cerro El Banco"	3188	1.709167	-76.830194	Passeriformes	Parulidae	Myiothlypis nigrocristata	NA	13.1	10.2	3.3	4.6	7	409.2	65	10	60	NA	21.3	12	NA	NA	NA
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1164	UDENAR	Human observation	IAvH	IAvH	IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1164	"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez "	Field	30-Apr-15	2015	Undetermined	Not registered	Narino	Gualmatan	Complejo de Paramos Chiles-Cumbal (CHC)	"Narino: Gualmatan: Cuatis , Vda. Los Cedros"	3171	0.945556	-77.582333	Passeriformes	Parulidae	Myiothlypis nigrocristata	13.5	13.4	10.4	3.2	4	7.7	374.53	69	10	65	17	20.9	10.6	NA	NA	NA
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1936	UDENAR	Human observation	IAvH	IAvH	IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1936	"Aquiles Gutierrez, Carlos Ordonez, Nixon Guerrero, Daniel Pantoja"	Field	23-Mar-15	2015	Undetermined	Adult	Cauca	Bolivar	Complejo de Paramos Dona Juana-Chimayoy (DJP)	"Cauca: Bolivar: San Juan, Vda. Belen, Cerro El Banco"	3188	1.709167	-76.830194	Passeriformes	Parulidae	Myiothlypis nigrocristata	13.5	13.5	9.8	3.1	4.6	6.6	415.8	62	12	55	NA	21.6	12	NA	NA	NA
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1943	UDENAR	Human observation	IAvH	IAvH	IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1943	"Aquiles Gutierrez, Carlos Ordonez, Nixon Guerrero, Daniel Pantoja"	Field	23-Mar-15	2015	Undetermined	Adult	Cauca	Bolivar	Complejo de Paramos Dona Juana-Chimayoy (DJP)	"Cauca: Bolivar: San Juan, Vda. Belen, Cerro El Banco"	3188	1.709167	-76.830194	Passeriformes	Parulidae	Myiothlypis nigrocristata	12.5	11.9	8.9	3.1	3.2	6	435.8	61	10	57	NA	24.1	13.7	NA	NA	NA
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0540	UDFJC	Human observation	IAvH	IAvH	IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0540	"Ana Rueda, Angelica Moreno"	Field	20-May-14	2014	Undetermined	Not registered	Cundinamarca	Cabrera	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Cabrera: Vda. de Hoyerias	3053	3.931283	-74.403617	Passeriformes	Parulidae	Myiothlypis nigrocristata	12.5	13.93	10.54	3.65	4.79	7.77	3165.2	59	NA	67	18	23.06	11.92	NA	192	NA
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0569	UDFJC	Human observation	IAvH	IAvH	IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0569	"Ana Rueda, Angelica Moreno"	Field	21-May-14	2014	Undetermined	Not registered	Cundinamarca	Cabrera	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Cabrera: Vda. de Hoyerias	3081	3.932133	-74.403233	Passeriformes	Parulidae	Myiothlypis nigrocristata	13.5	9.98	11.89	3.79	4.7	7.74	3192.6	61	NA	57	20	26.7	11.92	NA	185	NA
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0507	UDFJC	Human observation	IAvH	IAvH	IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0507	"Ana Rueda, Angelica Moreno"	Field	18-May-14	2014	Undetermined	Not registered	Cundinamarca	Cabrera	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Cabrera: Vda. de Hoyerias	3255	3.9275	-74.39925	Passeriformes	Parulidae	Myiothlypis nigrocristata	12.5	13.7	10.53	3.33	4.86	7.57	3225.6	57	NA	61	0	25.8	13.05	NA	180	NA
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0550	UDFJC	Human observation	IAvH	IAvH	IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0550	"Ana Rueda, Angelica Moreno"	Field	21-May-14	2014	Undetermined	Not registered	Cundinamarca	Cabrera	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Cabrera: Vda. de Hoyerias	3087	3.932333	-74.403283	Passeriformes	Parulidae	Myiothlypis nigrocristata	NA	13.77	10.19	3.22	4.12	5.92	3265.5	60	NA	68	10	24.83	14.49	NA	190	NA
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN022:0541	UDFJC	Preserved specimen	UDFJC	MUD	En proceso	"Ana Rueda, Angelica Moreno"	Field	20-May-14	2014	Undetermined	Not registered	Cundinamarca	Cabrera	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Cabrera: Vda. de Hoyerias	3048	3.93115	-74.403417	Passeriformes	Parulidae	Myiothlypis nigrocristata	15.5	15.24	11.28	3.71	5.12	6.98	3301.8	64	NA	56	17	25.68	12.89	NA	195	NA
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0505	UDFJC	Human observation	IAvH	IAvH	IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0505	"Ana Rueda, Angelica Moreno"	Field	18-May-14	2014	Undetermined	Not registered	Cundinamarca	Cabrera	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Cabrera: Vda. de Hoyerias	3243	3.92825	-74.3992	Passeriformes	Parulidae	Myiothlypis nigrocristata	11.5	13.38	9.47	NA	5.15	7.5	3388.3	59	NA	63	0	24.98	11.86	NA	179	NA
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0568	UDFJC	Human observation	IAvH	IAvH	IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0568	"Ana Rueda, Angelica Moreno"	Field	21-May-14	2014	Undetermined	Not registered	Cundinamarca	Cabrera	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Cabrera: Vda. de Hoyerias	3081	3.932133	-74.403233	Passeriformes	Parulidae	Myiothlypis nigrocristata	13.5	14.06	10.68	3.51	5.01	9.11	3476.6	NA	NA	49	18	26.43	15.26	NA	180	NA
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0506	UDFJC	Human observation	IAvH	IAvH	IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0506	"Ana Rueda, Angelica Moreno"	Field	18-May-14	2014	Undetermined	Not registered	Cundinamarca	Cabrera	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Cabrera: Vda. de Hoyerias	3236	3.92805	-74.399533	Passeriformes	Parulidae	Myiothlypis nigrocristata	NA	13.84	10.63	3.38	4.91	9.85	3650.5	65	NA	63	0	23.31	15.86	NA	200	NA
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN022:0377	UDFJC	Preserved specimen	IAvH	IAvH	En proceso	"Ana Rueda, Angelica Moreno"	Field	13-Apr-14	2014	Undetermined	Not registered	Cundinamarca	Chipaque	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Chipaque: Vda. las Fruticas	3351.276	4.355911	-74.0954	Passeriformes	Parulidae	Myiothlypis nigrocristata	12.5	13.11	10.13	3.23	3.7	6.64	4084.4	63	NA	70	0	22	14.43	NA	191	NA
IAvH:SSEYC:TOTABIJAGUALMAMAPACHA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_021:0560	UPTC	Human observation	IAvH	IAvH	IAvH:SSEYC:TOTABIJAGUALMAMAPACHA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_021:0560	"Wilderson Alfonso Medina Baron, Sebastian Camilo Perez Pena"	Field	12-Nov-14	2014	Undetermined	Adult	Boyaca	Rondon	Complejo de Paramos Tota-Bijagual-Mamapacha (TBM)	Boyaca: Rondon: Vda. Nueva Granada	3118	5.415083	-73.20575	Passeriformes	Parulidae	Myiothlypis nigrocristata	12	13.3	11	3.9	5.4	NA	NA	56	9	60	43	23.3	11.2	NA	NA	NA
IAvH:SSEYC:TOTABIJAGUALMAMAPACHA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_021:0651	UPTC	Human observation	IAvH	IAvH	IAvH:SSEYC:TOTABIJAGUALMAMAPACHA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_021:0651	"Wilderson Alfonso Medina Baron, Sebastian Camilo Perez Pena"	Field	11-Dec-14	2014	Undetermined	Adult	Boyaca	Pesca	Complejo de Paramos Tota-Bijagual-Mamapacha (TBM)	"Boyaca: Pesca: Via hacia Rondon y Zetaquira, Vda. La Carbonera"	3110	5.436833	-73.108722	Passeriformes	Parulidae	Myiothlypis nigrocristata	13	12.1	11	4	4.9	5.7	NA	62	9	63	42	25.4	8	NA	NA	NA
IAvH:SSEYC:TOTABIJAGUALMAMAPACHA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_021:0652	UPTC	Human observation	IAvH	IAvH	IAvH:SSEYC:TOTABIJAGUALMAMAPACHA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_021:0652	"Wilderson Alfonso Medina Baron, Sebastian Camilo Perez Pena"	Field	12-Dec-14	2014	Undetermined	Adult	Boyaca	Pesca	Complejo de Paramos Tota-Bijagual-Mamapacha (TBM)	"Boyaca: Pesca: Via hacia Rondon y Zetaquira, Vda. La Carbonera"	3317	5.457833	-73.117528	Passeriformes	Parulidae	Myiothlypis nigrocristata	13	12.6	11	3.9	4.9	6.2	NA	69	17	65	33	24.3	7.6	NA	NA	NA
IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0466	UPTC	Human observation	IAvH	IAvH	IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0466	"Wilderson Alfonso Medina Baron, Sebastian Camilo Perez Pena"	Field	16-Dec-14	2014	Undetermined	Adult	Boyaca	Cerinza	Complejo de Paramos Guantiva-La Rusia (GLR)	Boyaca: Cerinza: Vda. Centro Rural	2918	5.942867	-72.9235	Passeriformes	Parulidae	Myiothlypis nigrocristata	14	12.9	10.2	3.8	4.2	5.9	2462.14	NA	14	60	36	23.6	7.2	NA	NA	NA
IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0621	UPTC	Human observation	IAvH	IAvH	IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0621	"Wilderson Alfonso Medina Baron, Sebastian Camilo Perez Pena"	Field	25-Feb-15	2015	Undetermined	Adult	Boyaca	Belen	Complejo de Paramos Guantiva-La Rusia (GLR)	Boyaca: Belen: Vda. San Jose de la Montana	3477	6.042742	-72.989969	Passeriformes	Parulidae	Myiothlypis nigrocristata	12	12.6	11	3.5	4.4	6.8	2493.8	57.5	11.6	57.2	30.1	26	8.3	NA	NA	NA
IAvH:SSEYC:TOTABIJAGUALMAMAPACHA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_021:0687	UPTC	Human observation	IAvH	IAvH	IAvH:SSEYC:TOTABIJAGUALMAMAPACHA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_021:0687	"Wilderson Alfonso Medina Baron, Sebastian Camilo Perez Pena"	Field	20-Mar-15	2015	Undetermined	Adult	Boyaca	Mongua	Complejo de Paramos Tota-Bijagual-Mamapacha (TBM)	Boyaca: Mongua: Vda. Sirguaza	2980	5.744444	-72.688556	Passeriformes	Parulidae	Myiothlypis nigrocristata	13	14.6	10	3.5	4.5	6.4	2840.22	60	10.2	65.2	40.6	23	6.5	NA	NA	NA
IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0467	UPTC	Human observation	IAvH	IAvH	IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0467	"Wilderson Alfonso Medina Baron, Sebastian Camilo Perez Pena"	Field	16-Dec-14	2014	Undetermined	Adult	Boyaca	Cerinza	Complejo de Paramos Guantiva-La Rusia (GLR)	Boyaca: Cerinza: Vda. Centro Rural	2918	5.942867	-72.9235	Passeriformes	Parulidae	Myiothlypis nigrocristata	NA	14	11.1	3.8	4	5.7	3082.74	69	7	65	42	24.9	7.9	NA	NA	NA
IAvH:SSEYC:TOTABIJAGUALMAMAPACHA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_021:0732	UPTC	Human observation	IAvH	IAvH	IAvH:SSEYC:TOTABIJAGUALMAMAPACHA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_021:0732	"Wilderson Alfonso Medina Baron, Sebastian Camilo Perez Pena"	Field	27-Mar-15	2015	Undetermined	Adult	Boyaca	Aquitania	Complejo de Paramos Tota-Bijagual-Mamapacha (TBM)	Boyaca: Aquitania: Paramo de Franco	3190	5.507333	-72.701667	Passeriformes	Parulidae	Myiothlypis nigrocristata	12	14.2	11	3.5	4.9	7.5	3080.35	60.4	11.5	64	47.2	22.8	6.3	NA	NA	NA
IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0494	UPTC	Human observation	IAvH	IAvH	IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0494	"Wilderson Alfonso Medina Baron, Sebastian Camilo Perez Pena"	Field	20-Dec-14	2014	Undetermined	Adult	Boyaca	Paipa	Complejo de Paramos Guantiva-La Rusia (GLR)	Boyaca: Paipa: Vda. Jazminal	3216	5.842367	-73.104683	Passeriformes	Parulidae	Myiothlypis nigrocristata	11	13.8	10	3.6	4	6	3116.18	64	10	62	45	25.7	7	NA	NA	NA
IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0612	UPTC	Human observation	IAvH	IAvH	IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0612	"Wilderson Alfonso Medina Baron, Sebastian Camilo Perez Pena"	Field	25-Feb-15	2015	Undetermined	Adult	Boyaca	Belen	Complejo de Paramos Guantiva-La Rusia (GLR)	Boyaca: Belen: Vda. San Jose de la Montana	3477	6.042742	-72.989969	Passeriformes	Parulidae	Myiothlypis nigrocristata	13	12	10	4	4.6	7.7	3396.84	62.3	15.7	66.5	42	25.2	7.8	NA	NA	NA
IAvH:SSEYC:TOTABIJAGUALMAMAPACHA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_021:0679	UPTC	Human observation	IAvH	IAvH	IAvH:SSEYC:TOTABIJAGUALMAMAPACHA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_021:0679	"Wilderson Alfonso Medina Baron, Sebastian Camilo Perez Pena"	Field	19-Mar-15	2015	Undetermined	Adult	Boyaca	Mongua	Complejo de Paramos Tota-Bijagual-Mamapacha (TBM)	Boyaca: Mongua: Vda. Sirguaza	3378	5.750806	-72.717917	Passeriformes	Parulidae	Myiothlypis nigrocristata	15	13	10.6	3.9	4.5	6.5	3663.61	65	9	55.3	26.4	23	7.9	NA	NA	NA
IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0464	UPTC	Human observation	IAvH	IAvH	IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0464	"Wilderson Alfonso Medina Baron, Sebastian Camilo Perez Pena"	Field	15-Dec-14	2014	Undetermined	Adult	Boyaca	Cerinza	Complejo de Paramos Guantiva-La Rusia (GLR)	Boyaca: Cerinza: Vda. Centro Rural	2918	5.942867	-72.9235	Passeriformes	Parulidae	Myiothlypis nigrocristata	13	14	10.9	3.9	4.5	6	3885.89	64	8	58	36	24.9	7.6	NA	NA	NA
IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0539	UPTC	Human observation	IAvH	IAvH	IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0539	"Wilderson Alfonso Medina Baron, Sebastian Camilo Perez Pena"	Field	1-Feb-15	2015	Undetermined	Adult	Boyaca	Tipacoque	Complejo de Paramos Guantiva-La Rusia (GLR)	"Boyaca: Tipacoque: Parque Natural Municipal Robledales de Tipacoque, Vda. La Calera"	2854	6.398106	-72.721642	Passeriformes	Parulidae	Myiothlypis nigrocristata	12	16.4	10.3	3.9	4.2	7	3957.53	67.2	11.9	69.7	37.3	24.4	8.1	NA	NA	NA
IAvH:SSEYC:LOSNEVADOS:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN016:5185	WCS	Human observation	IAvH	IAvH	IAvH:SSEYC:LOSNEVADOS:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN016:5185	Fanny Lorena Gonzalez Zapata	Field	1-Apr-14	2014	Female	Adult	Tolima	Murillo	Complejo de Paramos Los Nevados (NVS)	"Tolima: Murillo: Cgto. El Bosque, Vda. La Cabana, Fca. El Recreo"	3632	4.890081	-75.267428	Passeriformes	Parulidae	Myiothlypis nigrocristata	16	14.5	11.5	4	4.4	NA	NA	65	NA	NA	NA	25.2	15.2	NA	NA	NA
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN022:0445	UDFJC	Preserved specimen	UDFJC	MUD	En proceso	"Ana Rueda, Angelica Moreno"	Field	13-Apr-14	2014	Undetermined	Not registered	Cundinamarca	Chipaque	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Chipaque: Vda. las Fruticas	3351.5808	4.356028	-74.095333	Passeriformes	Rhinocryptidae	Scytalopus griseicollis	19	11.51	10.03	2.96	3.81	4.98	2013.1	62	NA	51	0	NA	10.64	NA	181	17.87
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0848	UDFJC	Human observation	IAvH	IAvH	IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0848	"Angelica Moreno, Johan Gantiva"	Field	8-Oct-14	2014	Undetermined	Not registered	Cundinamarca	Ubaque	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Ubaque: Reserva Ecologica Matarredonda	3156	4.543611	-74.004611	Passeriformes	Rhinocryptidae	Scytalopus griseicollis	20	15.98	12.78	4.61	3.67	7	2023.1	54	NA	52	0	25.77	18.68	NA	182	17.87
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN022:0380	UDFJC	Preserved specimen	IAvH	IAvH	En proceso	"Ana Rueda, Angelica Moreno"	Field	12-Apr-14	2014	Undetermined	Not registered	Cundinamarca	Chipaque	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Chipaque: Vda. las Fruticas	3351.276	4.345436	-74.093386	Passeriformes	Rhinocryptidae	Scytalopus griseicollis	16	11.05	8.4	4.6	3.92	6.46	2897.3	58	NA	42	12	NA	16.67	NA	NA	17.87
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0852	UDFJC	Human observation	IAvH	IAvH	IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0852	"Angelica Moreno, Johan Gantiva"	Field	8-Oct-14	2014	Undetermined	Not registered	Cundinamarca	Ubaque	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Ubaque: Reserva Ecologica Matarredonda	3152	4.542222	-74.004	Passeriformes	Rhinocryptidae	Scytalopus griseicollis	11	15.9	11.65	2.87	NA	5.49	2838.5	53	NA	47	0	24.35	16.75	NA	185	17.87
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN022:0843	UDFJC	Preserved specimen	UDFJC	MUD	En proceso	"Ana Rueda, Angelica Moreno"	Field	7-Oct-14	2014	Undetermined	Not registered	Cundinamarca	Ubaque	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Ubaque: Reserva Ecologica Matarredonda	3155	4.543611	-74.004722	Passeriformes	Rhinocryptidae	Scytalopus griseicollis	16	13.74	9.02	3.14	3.71	5.32	2902.3	57	NA	47	0	24.06	19.32	NA	190	17.87
IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0459	UDFJC	Human observation	IAvH	IAvH	IAvH:SSEYC:SUMAPAZ-CRUZVERDE:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN022:0459	"Ana Rueda, Angelica Moreno"	Field	14-Apr-14	2014	Undetermined	Not registered	Cundinamarca	Chipaque	Complejo de Paramos Sumapaz-Cruz Verde (SCV)	Cundinamarca: Chipaque: Vda. las Fruticas	3351.5808	4.356	-74.095331	Passeriformes	Rhinocryptidae	Scytalopus griseicollis	18.5	15.67	11.64	4.79	NA	NA	3105.3	55	NA	NA	32.98	24.09	16.76	NA	180	17.87
IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0551	UPTC	Human observation	IAvH	IAvH	IAvH:SSEYC:GUANTIVALARUISA:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2016_018:0551	"Wilderson Alfonso Medina Baron, Sebastian Camilo Perez Pena"	Field	1-Feb-15	2015	Undetermined	Adult	Boyaca	Tipacoque	Complejo de Paramos Guantiva-La Rusia (GLR)	"Boyaca: Tipacoque: Parque Natural Municipal Robledales de Tipacoque, Vda. La Calera"	2854	6.398106	-72.721642	Passeriformes	Rhinocryptidae	Scytalopus griseicollis	20	13.4	10	3.5	NA	5.8	2356.28	NA	16.1	42.8	17.2	25.5	11.2	NA	NA	17.87
